X1,Y1
92481.16902,138784.1474
115253.2087,113746.0803
93136.31927,136525.3433
137608.4416,46959.69011
119395.9844,121745.8218
96121.24249,125551.7677
107016.7611,108637.8539
94357.33737,118113.1832
114172.7111,105414.7961
132444.1988,124407.6508
167937.8569,142778.0534
176302.0848,121214.9369
165254.6997,54987.3778
146325.4362,55220.46651
159210.557,126361.6388
165452.7983,111981.0249
104980.2383,104726.6751
179831.0096,56987.61151
186958.8511,143728.0629
169063.1518,47404.81776
198555.2451,106709.1054
152284.865,96841.79023
190690.5975,129632.9131
86294.25911,122859.5131
179274.3013,91257.08955
95943.63927,117218.9016
94010.0879,126147.3491
148390.8814,58063.15388
89777.48005,67569.2392
157317.4485,94496.52876
76422.2595,75391.74781
116541.1159,132965.418
87965.59491,69141.80222
160127.0363,134963.6175
92592.51991,66584.17136
131174.3717,92352.0899
144090.4926,102124.3325
176624.4501,69668.09538
97226.23596,80902.52178
192938.8661,76986.61486
102428.1579,131511.7033
176528.4348,113897.9732
135527.5631,91726.53391
136899.6056,105673.276
109229.725,113713.5075
95488.93348,68388.7629
169689.6016,120173.8546
115426.271,114216.0783
161051.9646,119171.785
95480.18503,46004.28384
131617.3365,124901.2425
77732.49031,62580.54542
161169.234,113533.7934
81158.59853,115330.3661
130463.7166,136745.7063
108439.6962,127074.2635
81300.66162,66550.2039
161206.7265,126884.2199
82445.37387,66296.47186
113935.943,50025.23371
80794.18932,126081.4779
106805.644,144388.6728
118801.4711,67558.99492
180184.4063,100485.1803
73717.10249,98886.8036
119419.2278,82508.80671
83269.80677,56954.43638
130723.9652,105108.472
97521.69085,60850.38438
174770.7437,98792.7001
109366.5209,140112.2857
87424.0817,73334.89815
103822.5141,48708.21667
99268.34703,46236.32741
78679.13076,139669.9735
161678.7069,56352.6821
172679.0688,132675.1565
97919.87661,58209.06385
157593.9208,101205.6126
185875.3327,92773.84961
164084.0473,64712.40304
186390.2421,102408.5024
128731.5333,65122.87595
184333.7361,77316.08999
107780.4551,141902.8862
135390.5697,138217.4801
197015.6547,105230.7404
167623.2541,77530.68631
160635.3849,73727.2442
149600.3574,65867.95824
159773.8233,85433.37241
186033.1932,54311.27146
70958.79714,102330.5757
78947.86411,94742.02879
191141.4872,136241.3623
139155.6852,137657.4579
86053.26679,84412.37212
169131.6123,97331.09164
144877.0462,117039.4386
80048.08483,130158.2373
139569.6605,59845.25673
193217.9149,103873.2129
126513.5608,43582.79236
143551.9867,123302.2165
198132.4038,47831.01007
169045.3239,80135.54182
115213.406,66863.16811
176782.6858,84676.78752
75953.35038,131072.7697
118124.056,106156.7813
155432.8228,105143.8533
97077.64946,85729.90714
93924.56216,91604.06878
187355.4879,114303.6966
152862.451,86590.55471
168862.9902,137517.4754
90755.6684,104982.9281
96273.84795,73260.8923
97293.97677,133481.5361
136573.856,45743.86548
70876.48074,91312.49973
79753.48525,113097.6509
98928.94498,100357.3209
127845.6368,138531.3531
136751.5701,70530.59941
192749.8365,131661.074
75131.28139,115607.2012
184687.4252,65163.12811
122598.7514,63504.98503
168161.1208,99659.95405
88860.97747,134052.3421
186546.6799,91096.42751
166327.879,90692.2285
168791.9898,64254.11203
189926.399,50319.38019
77212.26542,70207.88166
122964.1933,83443.9347
133351.6997,142555.1
91075.75814,111824.3972
94245.79199,81535.4217
118585.1366,56234.15186
85950.64528,58152.16098
124338.3564,59205.98469
108875.7478,48231.68535
110167.8596,48065.07962
124487.0645,100018.6663
196339.5897,98746.16851
132645.7576,87565.53743
75035.29529,89112.81702
93451.91178,77939.47294
118918.3282,75690.75964
106211.1769,131204.8408
88149.679,85152.64145
99792.01978,85469.57696
134379.7876,92782.88558
136646.6131,121542.5044
197302.1279,97094.48785
130015.6592,123603.0641
75941.94953,82180.06913
167441.5959,100185.705
123032.8998,72872.89729
169184.9258,91845.75488
150334.2675,115339.497
102795.3257,53551.45053
105304.2477,108854.9572
107638.243,131175.3973
87497.97507,121142.0784
121076.6502,117121.0431
139758.9036,142988.9653
112182.2317,143120.1372
180335.6764,64944.15804
173656.4333,130769.3049
143429.6599,54215.08912
187080.7474,75050.49135
185501.7722,63308.96234
108553.5006,81754.20857
135415.7777,106002.5283
114613.3958,84266.97844
182767.3992,123168.8727
129818.0994,105102.7534
125598.563,133617.3455
97918.97991,68131.68276
188460.1895,64050.45743
162825.438,123059.5748
156170.1389,57943.08991
183471.8452,131556.4475
90624.41324,143081.6086
103320.7901,71469.63318
93627.33867,143083.0231
185677.5462,109411.6367
142125.609,120025.4908
90016.28291,137620.8344
96670.85673,113112.1757
119935.5707,128124.0988
105223.3294,54926.32229
181869.4925,101355.2316
150605.7475,115973.9956
71894.79993,87898.67929
70724.24403,76533.48079
122971.1986,85483.2072
143742.6247,136527.5792
156920.3065,64307.15578
193921.0306,66818.73734
198225.5158,53699.94548
100952.7672,58984.46692
122995.4239,65765.54609
152765.3983,49915.50583
169515.5162,118532.3079
129132.3048,128847.945
107459.5664,89690.80962
119481.1814,57109.17596
160469.7517,80332.01621
80268.66938,79424.16044
102745.6681,93760.79031
73193.30093,85783.00027
184326.894,102087.1314
158924.7563,124310.4195
193839.9355,114611.0332
121394.7763,71109.72344
160566.4171,139030.651
157019.503,114160.0423
170051.3222,100242.2422
88780.06418,99278.73953
89913.59369,67531.13964
97389.13955,76831.61592
156097.1718,50464.1733
168727.4055,65680.70062
132564.2876,93358.27417
80691.50056,81387.91629
179375.523,74377.82287
166573.9713,141611.1294
91708.42049,137011.669
199024.0614,43708.38075
92785.65155,122309.04
122891.4129,131960.659
71334.60443,114360.6414
183335.9932,128360.7267
96057.33185,75641.2041
152722.7252,74746.1124
167650.1518,108693.7927
159815.5405,118279.3292
112654.4191,77863.47043
72176.80755,89854.09714
165132.4837,77317.72939
155286.2957,90667.8266
164344.2646,84009.04085
189334.7851,68817.55243
127475.4478,53720.35321
184115.0762,54702.60903
71395.78773,144141.1943
163024.29,56998.49269
78135.93739,102390.6501
98633.59098,108070.9496
106121.3177,89031.46301
181422.9637,143339.2788
114981.3191,99645.19664
109279.5976,86041.96676
111450.6923,134309.4271
104558.8061,138027.9714
106995.3905,61148.88438
165450.6044,70504.63455
140962.4273,122514.2446
89216.72469,132934.9213
149374.5757,106594.4286
98330.58978,107279.1683
161727.6668,116004.901
182460.0935,67694.47897
166136.0431,78746.5841
180619.7077,92492.93162
82585.48344,136147.3812
147109.3769,129931.2149
124218.848,136395.2529
130189.3061,77183.50044
167490.0065,52678.24424
88304.02594,47476.02575
148092.5502,79624.08222
160083.5025,99138.38041
153794.6064,84781.74948
129054.1478,108336.4353
101517.72,129295.6929
192451.9216,69525.41767
84475.15816,68897.05124
85037.37207,49177.83185
109353.3348,86844.7743
138410.7513,76659.84775
174755.0672,57396.28721
129098.6338,121972.7311
149886.2855,140395.9447
113022.8654,102673.3935
90488.89642,107057.4741
152239.2163,104177.8732
152679.9608,74301.96312
197572.3591,92345.80313
179928.1699,61071.14848
123637.9246,126936.2475
138007.8248,72322.22852
125164.7118,108444.0697
116484.7562,141488.2689
195110.8575,64646.72248
155635.0652,113052.921
153158.0823,58869.28412
99296.34562,127516.6523
180078.1704,84906.06587
78030.12723,109774.2058
185746.8352,74375.88589
156120.2199,66868.16394
99843.52039,75831.11636
179192.7512,83803.42599
176783.0728,90238.6863
144703.3948,98348.99824
134063.173,63813.12908
103004.3263,62228.32168
191171.0244,112040.7894
197991.5116,73263.23466
178054.7191,136471.7318
192405.9253,141868.037
125929.5807,72184.39771
123733.5238,143372.0538
75394.95715,111241.89
71999.22712,84811.36437
88431.55331,86077.44235
94249.74837,46230.54962
136000.5503,122722.5768
155648.7888,138301.7678
132042.7646,103519.7619
157488.9141,79061.54092
143666.1782,132260.5763
190198.9898,47312.92343
110851.8022,58896.93182
93362.45002,129466.1315
155749.9855,119093.0107
84871.77397,103926.0532
197473.1029,140689.7682
77860.70932,51246.82835
98020.22894,54810.93757
81956.40276,129089.3538
150827.2503,93646.54287
184353.4438,51914.30378
78477.94095,95090.80511
137602.8747,70357.03515
129249.9857,127878.333
90653.0252,137605.1275
156691.69,93684.74395
172932.6246,87328.81864
144527.0537,103578.9943
191304.1156,130123.0899
111582.5284,81836.85848
86523.58284,103681.5687
113928.4649,55084.16803
115987.0057,59552.12702
80918.05959,116377.2553
141218.46,94438.92842
178187.8768,86912.8284
189569.0336,90416.4503
143959.6111,46324.83428
98142.2821,121170.0951
166954.5507,108354.5889
182008.02,102085.2736
128655.3466,127522.9427
192106.9266,128091.3034
174627.5132,110655.7743
77026.0892,52747.57651
132083.0623,134737.7624
93434.36624,84832.73121
115739.6372,144519.7781
103757.8429,43141.67093
127381.9245,128922.4428
104307.0344,114277.4938
193547.9384,59729.65157
109170.7073,55430.33397
144604.7443,138066.2547
188059.9154,54428.75921
95689.06195,141229.0868
123619.1091,114508.1705
103060.9737,89181.96349
104186.5256,130518.8565
115483.1666,67189.72292
188562.6844,97056.04873
174938.3183,95452.69222
170586.805,80641.43199
114724.0289,60357.73248
150925.9454,72159.50138
89807.10451,141462.6263
139125.2454,109893.5801
184506.9565,80331.57826
179705.4878,95058.94688
141656.4296,74740.29544
157903.6236,129789.8537
152130.6631,141119.5122
187445.3267,106115.8461
146727.0313,125206.978
106717.0193,50135.16962
159501.5139,44401.88517
80247.52782,55713.17253
185146.5021,92506.87948
111568.8891,94133.062
182055.3808,89900.98958
78841.34686,51982.25683
110996.5564,51728.87872
184146.7846,131127.3612
132822.8859,92481.25755
150938.4348,64855.09474
141591.6295,106225.7211
85801.27034,42839.09587
131356.2353,61432.24526
84039.34702,137461.5914
84031.95906,60151.21287
130383.3997,125439.7337
108148.9777,77191.5521
158271.8798,126989.8473
153074.5963,53919.48379
185333.0934,66264.40183
122135.6787,128819.7892
189813.1952,49763.8766
88370.04141,126893.2996
114330.4735,117174.2155
150162.7763,66809.28086
100417.6613,97082.87596
94847.78293,69128.98831
91969.55714,99679.90143
76181.51768,96039.41317
184557.2261,109442.9108
77070.38272,82329.10053
119691.068,83435.54016
170620.7212,134320.3855
172548.845,93615.10574
74924.54144,72905.39274
196651.6007,106292.4702
70959.70441,98602.51011
101387.3791,49640.60003
163989.0058,140013.8675
167298.4303,131502.738
92533.13612,81141.28529
116033.0777,136951.4635
92270.01838,85126.3469
181655.6785,71821.15487
189628.1994,125592.024
90944.4786,109048.9655
160310.6024,123996.142
172183.8803,53193.22493
116098.0032,89248.17143
75645.06604,137877.6459
114131.4033,58106.0827
185064.0019,134437.3927
117174.0384,86280.24065
137027.0168,102689.8617
180062.1464,88947.00666
92568.4365,99693.13394
166384.3026,143696.9408
107453.4812,128694.7995
87661.37611,103308.4565
105130.0345,61162.71453
75390.08832,106236.1295
195109.1427,50924.23984
185569.9432,109583.1045
105976.9452,133568.684
79865.74178,100543.4207
79630.99081,71159.45959
114153.8271,56377.56256
187215.6579,103550.9996
86249.06426,124888.9895
160565.5017,64303.69942
173657.934,96056.00988
172511.9392,64564.983
137966.3436,96198.25442
159893.8596,92825.75096
191102.1896,55376.48734
98654.42667,124293.8057
125160.1058,76789.21226
144193.1987,67616.54437
77741.07516,55827.43426
79308.25914,94728.74609
136315.0499,60340.92875
177283.5174,83447.79437
170521.8695,104688.8884
77887.95074,136983.0565
162401.9354,108224.5516
103116.4789,122055.3227
110050.4761,109397.0733
188524.708,51444.28463
131643.6179,66490.11283
184081.7806,97261.41858
84956.4392,126585.9698
177846.4746,144504.7565
107465.6712,77102.06786
119806.3015,44085.26937
108858.5232,73276.54122
144337.6697,106924.6546
180785.4763,122221.8617
90994.94308,47532.07223
196692.2455,47675.67555
173886.9719,70689.94438
92568.80614,72562.40127
92948.86933,75443.77818
154072.0622,139442.0189
178070.004,104729.2572
189650.1128,49332.04472
155446.0493,45422.06472
76595.89681,44185.5566
141533.4252,142862.4168
147612.8892,46276.12921
146732.1373,117897.1551
181362.4698,92972.11425
134053.679,130723.4023
160776.3816,129015.1926
135754.5607,71931.44975
132201.3148,105502.3416
144683.3604,105439.9623
81408.81963,51730.01203
74538.41143,55785.78301
113822.1348,107301.206
86680.37019,57157.84361
78145.49,135980.5252
146811.3224,76580.08374
121856.6125,66204.88589
87641.82597,88760.96743
89737.31017,144373.2197
85281.65117,73004.99395
79979.29407,106927.5722
123132.3141,66306.81469
120358.2567,122932.6178
95200.97639,65937.62516
126738.4909,93164.94303
171028.9533,96161.20475
122404.9139,138737.7753
146349.0634,84604.7505
153018.436,130826.6433
166497.0959,145350.3314
194554.6248,97818.69758
119696.214,60406.10687
177850.3653,58872.49952
99807.26308,124511.9394
154491.5696,88800.23588
77889.99936,131289.2047
105542.3642,86100.60361
89425.68312,123647.0782
147173.9802,119599.0808
187432.1849,118000.1978
87146.70055,111857.5244
128189.3103,126983.9325
136811.0312,72596.72887
174099.4867,98924.93164
155913.7562,135126.4466
153809.3444,67358.98752
143799.9917,43403.44275
190089.9658,96135.80299
185976.0878,143428.3564
188793.5533,139554.1704
150685.7404,115181.4138
167472.7865,113392.1457
117344.1875,81573.05769
89185.48383,125414.0659
80134.29602,129356.3719
87501.17866,91034.63236
198079.5686,141568.7486
151213.2709,120562.7549
136690.5053,139010.8304
72125.30393,124210.4831
148004.1201,122723.136
146895.2137,136933.2713
136675.8982,142401.1078
167476.4489,58959.10123
119853.2023,61736.6443
81967.97109,44533.5689
162441.0504,87786.66402
141171.6147,119955.4172
105491.3864,68529.57039
139281.3371,68200.36036
115727.5742,98364.82613
108553.4087,122930.6057
153703.84,87504.4329
183535.7206,105575.3369
132334.1283,43953.88053
167067.6999,42744.98252
88894.65792,59630.35983
169434.2735,88293.16241
111054.6675,123785.7151
132363.1628,119859.4636
146469.5065,48349.09777
186935.5382,142082.1671
